Mem_use,App,Framework
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.4,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.4,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.4,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.5,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.5,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
5.3,M,EdgeMAD
4.4,N,Client-Server
4.4,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
5,N,Client-Server
5.1,N,Client-Server
5.1,N,Client-Server
5.1,N,Client-Server
5.1,N,Client-Server
5.1,N,Client-Server
5.1,N,Client-Server
5.1,N,Client-Server
5.1,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
2.7,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
3.8,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
4.2,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
3.4,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5.1,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5.1,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
2.2,N,Client-Server
4.5,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5.2,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
1.9,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5.1,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
4.5,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.6,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.7,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.8,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
4.9,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.2,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.3,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
5.4,N,Client-Server
4.2,N,EdgeMAD
4.5,N,EdgeMAD
4.6,N,EdgeMAD
4.6,N,EdgeMAD
4.6,N,EdgeMAD
4.6,N,EdgeMAD
4.6,N,EdgeMAD
4.6,N,EdgeMAD
4.6,N,EdgeMAD
4.7,N,EdgeMAD
5,N,EdgeMAD
5.3,N,EdgeMAD
5.3,N,EdgeMAD
5.5,N,EdgeMAD
5.3,N,EdgeMAD
5.3,N,EdgeMAD
5.3,N,EdgeMAD
5.3,N,EdgeMAD
5.3,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.5,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.5,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.4,N,EdgeMAD
5.5,N,EdgeMAD
5.5,N,EdgeMAD
